acc_id,tag,prob,tag_id,peakid,accidents,new_tag
1331,cerebral edema (HACE),0.7410979866981506,11,CHOY,Cook's cerebral edema,high-altitude illness
1332,respiratory problems,0.9973735809326172,31,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam),respiratory problems
1332,snowfall,0.9500898718833923,22,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam),weather-related issues
1332,extreme cold,0.8044182062149048,5,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam),extreme cold
1332,lack of experience,0.7301648259162903,16,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam),lack of experience
1332,blizzards,0.5586718916893005,2,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam),weather-related issues
1333,blood clot,0.987967848777771,30,CHOY,Kippenes cerebral thrombosis,medical issues (not altitude-related)
1333,medical issues (not altitude-related),0.73268723487854,32,CHOY,Kippenes cerebral thrombosis,medical issues (not altitude-related)
1335,people falling,0.7712711095809937,25,CHOY,Dekeyser suffered cut leg before summiting,people falling
1335,steep rock,0.7428990602493286,23,CHOY,Dekeyser suffered cut leg before summiting,steep rock
1336,stomach problems,0.9980969429016113,26,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",stomach problems
1336,getting lost,0.9587187767028809,7,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",getting lost
1336,lack of experience,0.7811131477355957,16,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",lack of experience
1336,medical issues (not altitude-related),0.7410444021224976,32,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",medical issues (not altitude-related)
1336,inadequate preparation,0.7106415033340454,15,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",inadequate preparation
1336,people falling,0.5066420435905457,25,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",people falling
1336,lack of fitness,0.5009906888008118,17,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th",lack of fitness
1337,frostbite,0.9989218711853027,6,CHOY,Josette Valloton has 2nd degree frostbite on all toes except small toes,frostbite
1337,extreme cold,0.9984685778617859,5,CHOY,Josette Valloton has 2nd degree frostbite on all toes except small toes,extreme cold
1337,hypothermia,0.958166241645813,12,CHOY,Josette Valloton has 2nd degree frostbite on all toes except small toes,hypothermia
1337,inadequate preparation,0.507965624332428,15,CHOY,Josette Valloton has 2nd degree frostbite on all toes except small toes,inadequate preparation
1338,respiratory problems,0.9427090883255005,31,CHOY,Manning got sick from altitude in C3 on 26th so not to top,respiratory problems
1338,acute mountain sickness (AMS),0.8387063145637512,0,CHOY,Manning got sick from altitude in C3 on 26th so not to top,high-altitude illness
1338,inadequate preparation,0.8358244895935059,15,CHOY,Manning got sick from altitude in C3 on 26th so not to top,inadequate preparation
1338,lack of experience,0.7878984212875366,16,CHOY,Manning got sick from altitude in C3 on 26th so not to top,lack of experience
1338,lack of fitness,0.7636083364486694,17,CHOY,Manning got sick from altitude in C3 on 26th so not to top,lack of fitness
1338,pulmonary edema (HAPE),0.5213844776153564,9,CHOY,Manning got sick from altitude in C3 on 26th so not to top,high-altitude illness
1339,steep rock,0.6122087836265564,23,CHOY,Van Marker briefly had blurred vision at C1,steep rock
1339,equipment failure,0.5236862897872925,3,CHOY,Van Marker briefly had blurred vision at C1,equipment failure
1340,respiratory problems,0.9989513158798218,31,CHOY,Hamill chest infection in C2; Boersma exhausted and left 19 Sept (C1 only),respiratory problems
1340,exhaustion,0.7698735594749451,4,CHOY,Hamill chest infection in C2; Boersma exhausted and left 19 Sept (C1 only),exhaustion
1340,medical issues (not altitude-related),0.7124670147895813,32,CHOY,Hamill chest infection in C2; Boersma exhausted and left 19 Sept (C1 only),medical issues (not altitude-related)
1340,lack of experience,0.5241379141807556,16,CHOY,Hamill chest infection in C2; Boersma exhausted and left 19 Sept (C1 only),lack of experience
1340,lack of fitness,0.5030567049980164,17,CHOY,Hamill chest infection in C2; Boersma exhausted and left 19 Sept (C1 only),lack of fitness
1341,extreme cold,0.9926133155822754,5,CHOY,Frostbitten fingers,extreme cold
1341,frostbite,0.9890692234039307,6,CHOY,Frostbitten fingers,frostbite
1341,hypothermia,0.5358991622924805,12,CHOY,Frostbitten fingers,hypothermia
1342,stomach problems,0.996055543422699,26,CHOY,Schipper got diarrhea,stomach problems
1342,equipment failure,0.9811499118804932,3,CHOY,Schipper got diarrhea,equipment failure
1342,medical issues (not altitude-related),0.9770534038543701,32,CHOY,Schipper got diarrhea,medical issues (not altitude-related)
1342,lack of experience,0.6200228333473206,16,CHOY,Schipper got diarrhea,lack of experience
1343,exhaustion,0.9936036467552185,4,CHOY,Ormazabal's death from exhaustion and fatal fall,exhaustion
1343,people falling,0.9934630393981934,25,CHOY,Ormazabal's death from exhaustion and fatal fall,people falling
1343,lack of fitness,0.9435494542121887,17,CHOY,Ormazabal's death from exhaustion and fatal fall,lack of fitness
1343,steep rock,0.6415538191795349,23,CHOY,Ormazabal's death from exhaustion and fatal fall,steep rock
1343,inadequate preparation,0.6228626370429993,15,CHOY,Ormazabal's death from exhaustion and fatal fall,inadequate preparation
1344,respiratory problems,0.9989268779754639,31,CHOY,"Gaponov suffered from sore throat and high fever (reached to ABC; he had minor symptoms of sickness when he left Russia; when it aggravated, he left ABC on May 9)",respiratory problems
1344,medical issues (not altitude-related),0.9325191378593445,32,CHOY,"Gaponov suffered from sore throat and high fever (reached to ABC; he had minor symptoms of sickness when he left Russia; when it aggravated, he left ABC on May 9)",medical issues (not altitude-related)
1344,lack of experience,0.5548065304756165,16,CHOY,"Gaponov suffered from sore throat and high fever (reached to ABC; he had minor symptoms of sickness when he left Russia; when it aggravated, he left ABC on May 9)",lack of experience
1345,frostbite,0.9987621307373047,6,CHOY,Simon Morillo got frostbite on one finger,frostbite
1345,extreme cold,0.9863250255584717,5,CHOY,Simon Morillo got frostbite on one finger,extreme cold
1345,hypothermia,0.920156717300415,12,CHOY,Simon Morillo got frostbite on one finger,hypothermia
1346,respiratory problems,0.9776203632354736,31,CHOY,"Lazar's chest infection only health problem, except for Stacho's death",respiratory problems
1346,medical issues (not altitude-related),0.96120685338974,32,CHOY,"Lazar's chest infection only health problem, except for Stacho's death",medical issues (not altitude-related)
1347,rockfall,0.9775433540344238,19,CHOY,Giacone hit by a falling stone on his head in Kodari near a lodge where he was walking on April on 17th,rockfall
1347,people falling,0.9235267639160156,25,CHOY,Giacone hit by a falling stone on his head in Kodari near a lodge where he was walking on April on 17th,people falling
1347,steep rock,0.7287147045135498,23,CHOY,Giacone hit by a falling stone on his head in Kodari near a lodge where he was walking on April on 17th,steep rock
1348,lack of experience,0.7762278318405151,16,CHOY,Nothing serious but Vis had altitude problem and left expedition 9 May,lack of experience
1348,inadequate preparation,0.7023318409919739,15,CHOY,Nothing serious but Vis had altitude problem and left expedition 9 May,inadequate preparation
1348,acute mountain sickness (AMS),0.5470499992370605,0,CHOY,Nothing serious but Vis had altitude problem and left expedition 9 May,high-altitude illness
1348,pulmonary edema (HAPE),0.5291479825973511,9,CHOY,Nothing serious but Vis had altitude problem and left expedition 9 May,high-altitude illness
1349,extreme cold,0.835017204284668,5,CHOY,Ledet mini-stroke; R. and S. Sherlock frostbite; Webster pancreitis,extreme cold
1349,frostbite,0.8143914341926575,6,CHOY,Ledet mini-stroke; R. and S. Sherlock frostbite; Webster pancreitis,frostbite
1349,medical issues (not altitude-related),0.794456958770752,32,CHOY,Ledet mini-stroke; R. and S. Sherlock frostbite; Webster pancreitis,medical issues (not altitude-related)
1350,respiratory problems,0.9992268681526184,31,CHOY,Suffered from bronchitis at C1 on 20th (went down to CBC and spent about one week to recover),respiratory problems
1351,medical issues (not altitude-related),0.9692646861076355,32,CHOY,Vincent Pannatier had retinal hemorrhage,medical issues (not altitude-related)
1353,frostbite,0.9982433319091797,6,CHOY,Frostbite on toes,frostbite
1353,extreme cold,0.9954973459243774,5,CHOY,Frostbite on toes,extreme cold
1353,hypothermia,0.642081618309021,12,CHOY,Frostbite on toes,hypothermia
1354,stomach problems,0.9983459115028381,26,CHOY,Watanabe suffered from stomach problem and vomiting beginning from Oct 6,stomach problems
1354,medical issues (not altitude-related),0.9045755863189697,32,CHOY,Watanabe suffered from stomach problem and vomiting beginning from Oct 6,medical issues (not altitude-related)
1355,medical issues (not altitude-related),0.9409819841384888,32,CHOY,Mingma Tshering tooth infection,medical issues (not altitude-related)
1356,stomach problems,0.9987577795982361,26,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3,stomach problems
1356,steep rock,0.9723264575004578,23,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3,steep rock
1356,inadequate preparation,0.8760685324668884,15,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3,inadequate preparation
1356,acute mountain sickness (AMS),0.8678180575370789,0,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3,high-altitude illness
1356,lack of experience,0.7121079564094543,16,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3,lack of experience
1357,frostbite,0.9865794777870178,6,CHOY,Sonam Sherpa got frostbite; Pasang got infection of leg,frostbite
1357,extreme cold,0.982632040977478,5,CHOY,Sonam Sherpa got frostbite; Pasang got infection of leg,extreme cold
1357,hypothermia,0.7067734599113464,12,CHOY,Sonam Sherpa got frostbite; Pasang got infection of leg,hypothermia
1357,people falling,0.6583637595176697,25,CHOY,Sonam Sherpa got frostbite; Pasang got infection of leg,people falling
1357,inadequate preparation,0.5430534482002258,15,CHOY,Sonam Sherpa got frostbite; Pasang got infection of leg,inadequate preparation
1358,frostbite,0.9960610270500183,6,CHOY,Loyola got slight frostbite on 4 toes (noticed his frostbite at ABC on 5 May),frostbite
1358,extreme cold,0.9259684085845947,5,CHOY,Loyola got slight frostbite on 4 toes (noticed his frostbite at ABC on 5 May),extreme cold
1360,people falling,0.9934512972831726,25,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall),people falling
1360,cerebral edema (HACE),0.797730028629303,11,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall),high-altitude illness
1360,inadequate preparation,0.7183219194412231,15,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall),inadequate preparation
1360,steep rock,0.7036224007606506,23,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall),steep rock
1361,respiratory problems,0.9148190021514893,31,CHOY,Both member's altitude sickness,respiratory problems
1361,acute mountain sickness (AMS),0.885093092918396,0,CHOY,Both member's altitude sickness,high-altitude illness
1362,getting lost,0.9567097425460815,7,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,getting lost
1362,exhaustion,0.9459124207496643,4,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,exhaustion
1362,stomach problems,0.9328694343566895,26,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,stomach problems
1362,people falling,0.9117345213890076,25,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,people falling
1362,lack of fitness,0.9008720517158508,17,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,lack of fitness
1362,lack of experience,0.8141390085220337,16,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,lack of experience
1362,mental stress,0.811327338218689,18,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,mental stress
1362,inadequate preparation,0.6540283560752869,15,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,inadequate preparation
1362,extreme cold,0.5282765626907349,5,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th,extreme cold
1363,extreme cold,0.993172287940979,5,CHOY,Schweizer frostbitten hands; Taglinger frostbitten toes,extreme cold
1363,frostbite,0.991814911365509,6,CHOY,Schweizer frostbitten hands; Taglinger frostbitten toes,frostbite
1363,hypothermia,0.6129346489906311,12,CHOY,Schweizer frostbitten hands; Taglinger frostbitten toes,hypothermia
